"region","prefecture","commune","canton","nom","categorie","est_public","a_terrain_sport","lon","lat"
"Centrale","Blitta","Blitta 3","Pagala-Village","JEP Pagala-tomegbe Gb","Préscolaire",TRUE,FALSE,0.879064879570135,8.21012779438595
"Centrale","Blitta","Blitta 3","Pagala-Village","JEP Pagala-tomegbe Ga","Préscolaire",TRUE,FALSE,0.886429479423795,8.21300916222314
"Centrale","Blitta","Blitta 3","Pagala-Village","JEP Diguina -anamagne","Préscolaire",TRUE,FALSE,0.895043772339289,8.20771536394768
"Centrale","Blitta","Blitta 3","Pagala-Village","EPP Gbebou-cope","Primaire",TRUE,FALSE,0.833336281316949,8.16110082889147
"Centrale","Blitta","Blitta 3","Pagala-Village","EPP Pagala Tomegbe Gb","Primaire",TRUE,FALSE,0.878814824605308,8.20968112394518
"Centrale","Blitta","Blitta 3","Tchifama","EPP Tchifama","Primaire",TRUE,FALSE,0.807631060174322,8.19267963342587
"Centrale","Blitta","Blitta 3","Atchintsè","JEP Atchintse Gb","Préscolaire",FALSE,FALSE,0.687643987679427,8.03259274020158
"Centrale","Blitta","Blitta 3","Tchifama","EPP Kwassidame","Primaire",TRUE,TRUE,0.802938043021624,8.15215991716158
"Centrale","Blitta","Blitta 3","Tchifama","EPP Guikandre","Primaire",TRUE,FALSE,0.805490302541589,8.18794287066601
"Centrale","Blitta","Blitta 3","Tchifama","JEP Tchifama","Préscolaire",TRUE,FALSE,0.807320940556163,8.19317521381463
"Centrale","Blitta","Blitta 3","Tchifama","JEP Kwassidame","Préscolaire",TRUE,FALSE,0.802728343777415,8.15227424753017
"Centrale","Blitta","Blitta 3","Tchifama","EPC Tchifama","Primaire",FALSE,FALSE,0.809168733740384,8.18682281451488
"Centrale","Blitta","Blitta 3","Tchifama","JEC Tchifama","Préscolaire",FALSE,FALSE,0.809194276720437,8.18676381967769
"Centrale","Blitta","Blitta 3","Tchifama","CEG Tchifama","Collège",TRUE,TRUE,0.811391782189302,8.18300997804604
"Centrale","Blitta","Blitta 3","Tchifama","EPP Boyi-cope","Primaire",TRUE,TRUE,0.813333689629336,8.19215566212961
"Centrale","Blitta","Blitta 3","Tchifama","JEP Boyi-cope","Préscolaire",TRUE,FALSE,0.813539396319559,8.19227610138655
"Centrale","Blitta","Blitta 3","Tchifama","EPP Tchifama-todji","Primaire",TRUE,FALSE,0.811157108629632,8.18529637158419
"Centrale","Blitta","Blitta 3","Tchifama","JEP Tchifama-todji","Préscolaire",TRUE,FALSE,0.811161777835947,8.18503892323528
"Centrale","Blitta","Blitta 3","Tchifama","College Saint Ambroise De Tchifama","Collège",FALSE,TRUE,0.810617423736643,8.18633479108167
"Centrale","Blitta","Blitta 3","Tchifama","CS La Licorne Primaire","Primaire",FALSE,FALSE,0.808741043707372,8.2037472866592
"Centrale","Blitta","Blitta 3","Tchifama","CS La Licorne College","Collège",FALSE,FALSE,0.80867848749167,8.20395205459018
"Centrale","Blitta","Blitta 3","Atchintsè","EDIL Wourourou","Primaire",FALSE,FALSE,0.70031337940665,7.95756575200862
"Centrale","Blitta","Blitta 3","Atchintsè","EDIL Koukoute","Primaire",FALSE,FALSE,0.645061719584753,7.97777943380315
"Centrale","Blitta","Blitta 3","Atchintsè","EPC Assoukoko","Primaire",FALSE,TRUE,0.661406649217176,8.00426875504972
"Centrale","Blitta","Blitta 3","Atchintsè","JEP Assoukoko","Préscolaire",TRUE,FALSE,0.658343353260624,8.00440749272357
"Centrale","Blitta","Blitta 3","Atchintsè","EPP N'gobo","Primaire",TRUE,TRUE,0.643748270941055,8.02463106269279
"Centrale","Blitta","Blitta 3","Atchintsè","JEP Alele","Préscolaire",TRUE,FALSE,0.646649697987179,7.96404030200746
"Centrale","Blitta","Blitta 3","Atchintsè","CEG Assoukoko","Collège",FALSE,TRUE,0.66670341235746,8.00327560059012
"Centrale","Blitta","Blitta 3","Atchintsè","EPP Assoukoko Ga","Primaire",TRUE,TRUE,0.657954042076581,8.00384698775639
"Centrale","Blitta","Blitta 3","Yégué","JEP Toumoulmou","Préscolaire",FALSE,FALSE,0.681968900631777,8.15062468328824
"Centrale","Blitta","Blitta 3","Atchintsè","EPP Elele","Primaire",TRUE,TRUE,0.646697285044629,7.96405701579203
"Centrale","Blitta","Blitta 3","Atchintsè","CPC Saint JEan Paul Ii","Collège",TRUE,TRUE,0.685834703348419,8.03192188227892
"Centrale","Blitta","Blitta 3","Atchintsè","EPP Assoukoko B","Primaire",FALSE,TRUE,0.657593963045181,8.00408656629427
"Centrale","Blitta","Blitta 3","Diguengué","EPP Aboussoum Cope","Primaire",TRUE,TRUE,0.640629763421535,8.10752444426333
"Centrale","Blitta","Blitta 3","Diguengué","EPC Diguengue","Primaire",FALSE,FALSE,0.640646152176833,8.08623443632129
"Centrale","Blitta","Blitta 3","Yégué","EPP Toumoulmou","Primaire",FALSE,FALSE,0.681838848122159,8.15068973133116
"Centrale","Blitta","Blitta 3","Yégué","CEG Yegue","Collège",TRUE,FALSE,0.66122006768211,8.18112469085499
"Centrale","Blitta","Blitta 3","Yégué","CEGIL Toumoulmou","Collège",FALSE,FALSE,0.683348333333333,8.14686999999999
"Centrale","Blitta","Blitta 3","Dikpéléou","JEC Dikpeleou","Préscolaire",FALSE,FALSE,0.622138089267908,8.19068132959152
"Centrale","Blitta","Blitta 3","Dikpéléou","EPC Dikpeleou","Primaire",FALSE,FALSE,0.622030746793961,8.19071633343763
"Centrale","Blitta","Blitta 3","Dikpéléou","JEP N'kpaleou","Préscolaire",TRUE,FALSE,0.615649130952785,8.19956974404692
"Centrale","Blitta","Blitta 3","Dikpéléou","CEG Dikpeleou","Collège",FALSE,FALSE,0.616979749764324,8.19852186940818
"Centrale","Blitta","Blitta 3","Katchenkè","EPP Katchenke","Primaire",TRUE,FALSE,0.686141666666666,8.19700666666667
"Centrale","Blitta","Blitta 3","Dikpéléou","EPP N'kpaleou","Primaire",TRUE,FALSE,0.61575941030299,8.20027635279051
"Centrale","Blitta","Blitta 3","Katchenkè","EPP Koui","Primaire",TRUE,FALSE,0.726550854739512,8.2561744159148
"Centrale","Blitta","Blitta 3","Katchenkè","EPP Guedeme","Primaire",TRUE,FALSE,0.703286480510842,8.22494347438541
"Centrale","Blitta","Blitta 3","Katchenkè","JEP Koui","Préscolaire",TRUE,FALSE,0.726631108854569,8.25617275065038
"Centrale","Blitta","Blitta 3","Katchenkè","EPP Djidjole","Primaire",TRUE,TRUE,0.708653176206878,8.23976565267593
"Centrale","Blitta","Blitta 3","Katchenkè","EPP N'konkoa","Primaire",TRUE,FALSE,0.683619129061243,8.17537928488763
"Centrale","Blitta","Blitta 3","Katchenkè","JEP Katchenke","Préscolaire",TRUE,FALSE,0.686333742569514,8.19738525220628
"Centrale","Blitta","Blitta 3","Katchenkè","JEP Guedeme","Préscolaire",TRUE,FALSE,0.703154242253852,8.22486999352696
"Centrale","Blitta","Blitta 3","Katchenkè","JEP N'konkoa","Préscolaire",TRUE,FALSE,0.683729844229985,8.17536561070164
"Centrale","Blitta","Blitta 3","Katchenkè","EPP Kelebo","Primaire",FALSE,FALSE,0.73779295274526,8.21437602674269
"Centrale","Blitta","Blitta 3","Katchenkè","EPC Katchenke","Primaire",FALSE,FALSE,0.692440174103446,8.20054911724239
"Centrale","Blitta","Blitta 3","Katchenkè","CEG Katchenke","Collège",TRUE,FALSE,0.694382498780849,8.20215586252542
"Centrale","Blitta","Blitta 3","M'Poti","JEP M'poti","Préscolaire",TRUE,FALSE,0.776348362027647,8.23794469807255
"Centrale","Blitta","Blitta 3","M'Poti","JEP Elavagnon-todji","Préscolaire",TRUE,FALSE,0.764640359012389,8.26734977098562
"Centrale","Blitta","Blitta 3","M'Poti","JEad Tadjan","Préscolaire",FALSE,FALSE,0.804578155945257,8.22175989815803
"Centrale","Blitta","Blitta 3","M'Poti","EPAD Tadjan","Primaire",FALSE,TRUE,0.804570917466944,8.22171848825219
"Centrale","Blitta","Blitta 3","M'Poti","Lycée Tadjan","Lycée",TRUE,TRUE,0.79696030714171,8.22776949043221
"Centrale","Blitta","Blitta 3","M'Poti","CEG M'poti","Collège",TRUE,TRUE,0.782152222677131,8.2369274172263
"Centrale","Blitta","Blitta 3","M'Poti","CEGIL Tadjan","Collège",TRUE,FALSE,0.797090407072251,8.22699395962642
"Centrale","Blitta","Blitta 3","M'Poti","Saint Ambroise Tadjan","Collège",TRUE,FALSE,0.812043715349185,8.21823468943849
"Centrale","Blitta","Blitta 3","M'Poti","EPP Tadjan Ga","Primaire",FALSE,TRUE,0.810246007952492,8.22311131824122
"Centrale","Blitta","Blitta 3","M'Poti","JEP Tadjan Ga","Préscolaire",FALSE,FALSE,0.810517744466821,8.22304817613257
"Centrale","Blitta","Blitta 3","M'Poti","EPP Efalou-kope","Primaire",TRUE,FALSE,0.77167723681797,8.25013468881756
"Centrale","Blitta","Blitta 3","M'Poti","Ecole Primaire Catholique Tadjan","Primaire",FALSE,FALSE,0.812301243239565,8.21770313650251
"Centrale","Blitta","Blitta 3","M'Poti","EPP Elavagnon-todji","Primaire",TRUE,FALSE,0.76464441294686,8.26738924821874
"Centrale","Blitta","Blitta 3","M'Poti","EPP M'poti Ga","Primaire",TRUE,FALSE,0.776743683980007,8.23967846899995
"Centrale","Blitta","Blitta 3","M'Poti","CS La Providence De Tadjan Primaire","Primaire",FALSE,TRUE,0.805388141010649,8.22493475530777
"Centrale","Blitta","Blitta 3","M'Poti","EPP Tchoun-tchoun","Primaire",TRUE,FALSE,0.825403333333334,8.26456333333333
"Centrale","Blitta","Blitta 3","M'Poti","JEP Efalou-kope","Préscolaire",TRUE,FALSE,0.771624999999999,8.25017166666667
"Centrale","Blitta","Blitta 3","M'Poti","EPP M'poti Gb","Primaire",TRUE,FALSE,0.777531526458693,8.23972567655228
"Centrale","Blitta","Blitta 3","M'Poti","EPP Tadjan Gb","Primaire",TRUE,TRUE,0.81051009869765,8.22371711515402
"Centrale","Blitta","Blitta 3","M'Poti","CS La Providence De Tadjan College","Collège",FALSE,TRUE,0.805442398639857,8.22468738008503
"Centrale","Mô","Mô 1","Kagnigbara","EPP Banda","Primaire",TRUE,FALSE,0.678807715469112,8.96838016933419
"Centrale","Mô","Mô 1","Kagnigbara","JEP Banda","Préscolaire",TRUE,FALSE,0.678960733942992,8.96832135981635
"Centrale","Mô","Mô 1","Kagnigbara","JEP Folo","Préscolaire",TRUE,FALSE,0.669789285263034,8.93380167652908
"Centrale","Mô","Mô 1","Kagnigbara","EPP Kagnigbara Gb","Primaire",TRUE,FALSE,0.651955247945595,8.87800309887203
"Centrale","Mô","Mô 1","Kagnigbara","EPP Kagnigbara Ga","Primaire",TRUE,TRUE,0.655289845101279,8.87011653150482
"Centrale","Mô","Mô 1","Kagnigbara","EPP Folo","Primaire",TRUE,TRUE,0.669969752685026,8.93438021644406
"Centrale","Mô","Mô 1","Kagnigbara","EPP Kagnigbara-akonta","Primaire",TRUE,FALSE,0.654730087714007,8.86339530592101
"Centrale","Mô","Mô 1","Kagnigbara","EPP Sakpagniga","Primaire",TRUE,TRUE,0.600216666666668,8.92252
"Centrale","Mô","Mô 1","Kagnigbara","EPP Kagna","Primaire",TRUE,TRUE,0.658515632961501,8.83518048606194
"Centrale","Mô","Mô 1","Kagnigbara","JEP Kagnigbara Ga","Préscolaire",TRUE,FALSE,0.655667876907933,8.86996396624748
"Centrale","Mô","Mô 1","Kagnigbara","JEP Kangnigbara Gb","Préscolaire",TRUE,FALSE,0.652088822010383,8.87800940875246
"Centrale","Mô","Mô 1","Kagnigbara","EPP Matchatom","Primaire",TRUE,FALSE,0.602460388098414,8.89408592843801
"Centrale","Mô","Mô 1","Kagnigbara","CEG Kagnigbara","Collège",TRUE,TRUE,0.655226835135457,8.88070000868855
"Centrale","Mô","Mô 1","Boulohou","JEP Tassi","Préscolaire",TRUE,FALSE,0.634411798907824,8.67558233777107
"Centrale","Mô","Mô 1","Boulohou","EPP Agbama-somou","Primaire",TRUE,TRUE,0.614840896466977,8.63049580829195
"Centrale","Mô","Mô 1","Boulohou","JEP Agbama-somou","Préscolaire",TRUE,FALSE,0.615186539530691,8.6304543513734
"Centrale","Mô","Mô 1","Boulohou","JEP Fazao","Préscolaire",TRUE,FALSE,0.773143910060239,8.69512552280453
"Centrale","Mô","Mô 1","Boulohou","EPP Fazao Ga","Primaire",TRUE,TRUE,0.773087256809937,8.69448409408301
"Centrale","Mô","Mô 1","Boulohou","EPP Fazao Gb","Primaire",TRUE,TRUE,0.773279211114505,8.69448779130138
"Centrale","Mô","Mô 1","Boulohou","Lycée Fazao Lycée","Lycée",TRUE,TRUE,0.782415479318598,8.69701173018662
"Centrale","Mô","Mô 1","Boulohou","Lycée Fazao College","Collège",TRUE,TRUE,0.782415657396393,8.69698564270212
"Centrale","Mô","Mô 1","Boulohou","EPP Fazao Gc","Primaire",TRUE,TRUE,0.770141625183118,8.69048848458047
"Centrale","Mô","Mô 1","Boulohou","EPE Methodiste Libre","Primaire",FALSE,TRUE,0.803514780791394,8.70085750025996
"Centrale","Mô","Mô 1","Boulohou","EPP Boulohou Gb","Primaire",TRUE,TRUE,0.668733539796735,8.77802213852269
"Centrale","Mô","Mô 1","Boulohou","EPP Boulohou Ga","Primaire",TRUE,TRUE,0.669457119954896,8.76691402219208
"Centrale","Mô","Mô 1","Boulohou","EPP Souroukou","Primaire",TRUE,FALSE,0.665575952895648,8.75127257051584
"Centrale","Mô","Mô 1","Boulohou","EPP Tassi","Primaire",TRUE,TRUE,0.634611501378273,8.67544625964089
"Centrale","Mô","Mô 1","Boulohou","JEP Boulohou Gb","Préscolaire",TRUE,FALSE,0.668755531672806,8.77735102512496
"Centrale","Mô","Mô 1","Boulohou","EPP Bessyo","Primaire",TRUE,FALSE,0.626701249617357,8.78450441279013
"Centrale","Mô","Mô 1","Boulohou","JEP Souroukou","Préscolaire",TRUE,FALSE,0.666040793001715,8.75186736436579
"Centrale","Mô","Mô 1","Boulohou","Lycée CEG Boulohou","Collège",TRUE,FALSE,0.66701667819955,8.78180836323634
"Centrale","Mô","Mô 1","Boulohou","Lycée Boulohou","Lycée",TRUE,FALSE,0.667115895008986,8.78119087908483
"Centrale","Mô","Mô 1","Boulohou","CEGIL Souroukou","Collège",FALSE,TRUE,0.665031823802168,8.7500185426119
"Centrale","Mô","Mô 1","Boulohou","JEP Boulohou Ga","Préscolaire",TRUE,FALSE,0.669154849497531,8.76760752924486
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Solingo","Primaire",TRUE,FALSE,0.872675783739911,8.53486340491432
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Kpeyi Tchila Gb","Primaire",FALSE,FALSE,0.884273701410139,8.50886517600063
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPC Watchalo","Primaire",FALSE,TRUE,0.985941862825804,8.5755203497198
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Sotouboua Marche","Préscolaire",TRUE,FALSE,0.982832702777231,8.56643480760811
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Plateau Ouest","Primaire",TRUE,FALSE,0.982159992135744,8.55447225817446
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Sotouboua Watchalo","Préscolaire",TRUE,FALSE,0.990585866053234,8.56932351488555
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Gnimda","Primaire",TRUE,TRUE,0.956245431796998,8.56353176104409
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPI Sotouboua Ville","Primaire",FALSE,FALSE,0.990643637284985,8.55994031568834
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Dereboua","Préscolaire",FALSE,FALSE,1.03107666666667,8.56880166666666
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPE Sotouboua Ville","Primaire",FALSE,FALSE,0.973191520080243,8.55677373620792
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Camp","Primaire",TRUE,TRUE,0.979754996684083,8.57321817547917
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Bogo","Préscolaire",TRUE,FALSE,1.02219487268318,8.55892252941337
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEE Sotouboua Ville","Préscolaire",FALSE,FALSE,0.973568833210619,8.55655481619571
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPC Dereboua","Primaire",TRUE,FALSE,1.02423213472318,8.56922302092458
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Sotouboua Camp","Préscolaire",TRUE,FALSE,0.979528793883936,8.57266558368766
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Kpandiyo Sud","Primaire",TRUE,FALSE,0.993498333333332,8.54131166666667
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Perin","Primaire",TRUE,FALSE,1.0027838023069,8.55095426106767
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPC Kpandiyo","Primaire",FALSE,TRUE,0.990858333333334,8.55101833333333
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","Primaire CS Le Parisien","Primaire",FALSE,FALSE,0.983290311248298,8.55518276922292
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEC Sotouboua Ville","Préscolaire",FALSE,TRUE,0.979308555258878,8.55987843116508
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPC JEan Perrin","Primaire",FALSE,FALSE,1.00701574398288,8.55567821588192
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEC Kpandiyo","Préscolaire",TRUE,FALSE,0.990999936332768,8.55206774186313
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Kpandiyo Ga","Primaire",TRUE,FALSE,0.988677834167018,8.54594171196286
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Marche Gd","Primaire",TRUE,FALSE,0.991299789743384,8.56881281114645
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Marche Gb","Primaire",TRUE,TRUE,0.983525405952086,8.56599162959099
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Plateau Centre Gb","Primaire",TRUE,FALSE,0.982689180960749,8.55521378126037
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Marche Gc","Primaire",TRUE,TRUE,0.983616366203099,8.56598943567362
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Marche Ga","Primaire",TRUE,TRUE,0.982689730591459,8.56546183764506
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Dereboua","Primaire",FALSE,FALSE,1.03108833333333,8.56881999999998
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sossosse","Primaire",TRUE,TRUE,0.929434229121981,8.60429002483263
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Centrale Ga","Primaire",TRUE,TRUE,0.974395186063144,8.56551635497129
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Centrale Gb","Primaire",TRUE,TRUE,0.973828858234105,8.56581500384726
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEC JEan Perrin","Préscolaire",FALSE,FALSE,1.00661791518131,8.55547104405333
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Sotouboua Plateau Est Gb","Préscolaire",TRUE,FALSE,0.989946461979589,8.55688761539064
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Sonde Gb","Primaire",TRUE,TRUE,0.968988845581436,8.56099264796296
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Sotouboua Plateau Est","Préscolaire",TRUE,FALSE,0.986162153002493,8.55449503956419
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Plateau Est Ga","Primaire",TRUE,TRUE,0.985738444257328,8.55454619792843
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","Lycée Scientifique Catholique Robert Mattle","Lycée",FALSE,TRUE,0.957796352742264,8.56443910664916
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","CPL Les Anges","Collège",FALSE,TRUE,1.02566048169293,8.56940607283522
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","Lycée CS Le Parisien","Lycée",FALSE,FALSE,0.983271524814559,8.55517105481174
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","Lycée De Sotouboua","Lycée",TRUE,TRUE,0.971255307591709,8.56455718851541
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","CEG Sotouboua Ville I","Collège",TRUE,TRUE,0.982404729206455,8.57725955598495
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","CEG Sotouboua Ville","Collège",TRUE,TRUE,0.966268351066767,8.56501209384225
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Kpehezouwe","Préscolaire",TRUE,TRUE,0.924539943349522,8.47610085831756
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","Centre Des Ecoles Islamique De Sotouboua","Collège",FALSE,FALSE,0.989530207361928,8.55982093367379
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Sessosse","Préscolaire",TRUE,FALSE,0.929478030069455,8.60481123571654
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Kpete Kpete","Préscolaire",TRUE,FALSE,0.971566857569839,8.50565867038504
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Sotouboua Kpandiyo","Préscolaire",TRUE,FALSE,0.989008333333333,8.54693333333333
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Kpete Kpete","Primaire",TRUE,FALSE,0.971656955795904,8.50562776509087
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Sotouboua Plateau Centre","Préscolaire",TRUE,FALSE,0.981892267229607,8.55524705435565
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Panlao","Primaire",TRUE,TRUE,0.948379279715822,8.48228512407788
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Bogo","Primaire",TRUE,TRUE,1.02216497886305,8.5596021300656
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Sotouboua Sonde","Préscolaire",TRUE,FALSE,0.9689224383924,8.56056735392396
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Matchatom","Préscolaire",TRUE,FALSE,0.89079120431046,8.47782904959198
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Matchatom","Primaire",FALSE,FALSE,0.890753503930379,8.47717382750244
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Kpeyi Hezouwe","Primaire",FALSE,TRUE,0.924459389837391,8.47567414574057
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Tigbada","Préscolaire",TRUE,FALSE,0.98187840726183,8.47972244887409
"Savanes","Tône","Tône 3","Tami","EPP Touguibeme","Primaire",TRUE,FALSE,-0.0045352024782575,10.8870135981134
"Centrale","Sotouboua","Sotouboua 2","Séssaro","EPP Sassa Mono","Primaire",FALSE,FALSE,1.24070542319513,8.65578063925195
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Tigbada","Primaire",TRUE,TRUE,0.981921560473758,8.47989918498743
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","JEP Panlao","Préscolaire",TRUE,TRUE,0.948172065830714,8.48275651264772
"Centrale","Sotouboua","Sotouboua 1","Sotouboua","EPP Sotouboua Plateau Centre Ga","Primaire",TRUE,FALSE,0.982841012250406,8.55479051599805
